,commit ID,author name,committer name,message,URL,commit date,message_preprocessed
131,MDY6Q29tbWl0NDE2NDQ4MjozNzMyYzgyZjU5NDZlYzE5MjMyNGEzNTMwODVjZjE5ODhhZGMwMjY5,Julien Phalip,Julien Phalip,"Made a minor tweak to a doctoring in `django/forms.forms.py` that was missed in r17452. Thanks to Claude Paroz for the tip.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@17453 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/3732c82f5946ec192324a353085cf1988adc0269,2012-02-05,Made a minor tweak to a doctoring in `django/forms.forms.py` that was missed in r17452. Thanks to Claude Paroz for the tip.
131,MDY6Q29tbWl0NDE2NDQ4MjozNzMyYzgyZjU5NDZlYzE5MjMyNGEzNTMwODVjZjE5ODhhZGMwMjY5,Julien Phalip,Julien Phalip,"Made a minor tweak to a doctoring in `django/forms.forms.py` that was missed in r17452. Thanks to Claude Paroz for the tip.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@17453 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/3732c82f5946ec192324a353085cf1988adc0269,2012-02-05,git-svn-id: bcc190cf-cafb-0310-a4f2-bffc1f526a37
132,MDY6Q29tbWl0NDE2NDQ4Mjo0NzdmNGQ4MDYxNjM5MmJiZDMzNTJjYWQ1MGZhZWRiOWMxNDk0YjMz,Alex Gaynor,Alex Gaynor,"Clean up the form's code a little bit, to make it more consistantly go through one code path. Patch from Travis Swicegood.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@17381 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/477f4d80616392bbd3352cad50faedb9c1494b33,2012-01-19,"Clean up the form's code a little bit, to make it more consistantly go through one code path. Patch from Travis Swicegood."
132,MDY6Q29tbWl0NDE2NDQ4Mjo0NzdmNGQ4MDYxNjM5MmJiZDMzNTJjYWQ1MGZhZWRiOWMxNDk0YjMz,Alex Gaynor,Alex Gaynor,"Clean up the form's code a little bit, to make it more consistantly go through one code path. Patch from Travis Swicegood.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@17381 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/477f4d80616392bbd3352cad50faedb9c1494b33,2012-01-19,git-svn-id: bcc190cf-cafb-0310-a4f2-bffc1f526a37
133,MDY6Q29tbWl0NDE2NDQ4MjowOGJlYzRmYmMxMGNhNTYzOGFkMjJmMjBhNzUzZWM1ZThkOTJlYjBl,Adrian Holovaty,Adrian Holovaty,"Changed BoundField.subwidgets() to return SubWidget objects instead of rendered strings. This means we can access individual radio buttons' properties in the template (see new docs)

git-svn-id: http://code.djangoproject.com/svn/django/trunk@17175 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/08bec4fbc10ca5638ad22f20a753ec5e8d92eb0e,2011-12-07,Changed BoundField.subwidgets() to return SubWidget objects instead of rendered strings. This means we can access individual radio buttons' properties in the template (see new docs)
133,MDY6Q29tbWl0NDE2NDQ4MjowOGJlYzRmYmMxMGNhNTYzOGFkMjJmMjBhNzUzZWM1ZThkOTJlYjBl,Adrian Holovaty,Adrian Holovaty,"Changed BoundField.subwidgets() to return SubWidget objects instead of rendered strings. This means we can access individual radio buttons' properties in the template (see new docs)

git-svn-id: http://code.djangoproject.com/svn/django/trunk@17175 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/08bec4fbc10ca5638ad22f20a753ec5e8d92eb0e,2011-12-07,git-svn-id: bcc190cf-cafb-0310-a4f2-bffc1f526a37
134,MDY6Q29tbWl0NDE2NDQ4MjpmYzkwYzA5ZWZkZmJjMDI5ZDQzZTZkNGMwOTUyZWQ2YjQ5ZjZmMzRk,Adrian Holovaty,Adrian Holovaty,"Made BoundFields iterable, so that you can iterate over individual radio buttons of a RadioSelect in a template

git-svn-id: http://code.djangoproject.com/svn/django/trunk@17173 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/fc90c09efdfbc029d43e6d4c0952ed6b49f6f34d,2011-12-07,"Made BoundFields iterable, so that you can iterate over individual radio buttons of a RadioSelect in a template"
134,MDY6Q29tbWl0NDE2NDQ4MjpmYzkwYzA5ZWZkZmJjMDI5ZDQzZTZkNGMwOTUyZWQ2YjQ5ZjZmMzRk,Adrian Holovaty,Adrian Holovaty,"Made BoundFields iterable, so that you can iterate over individual radio buttons of a RadioSelect in a template

git-svn-id: http://code.djangoproject.com/svn/django/trunk@17173 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/fc90c09efdfbc029d43e6d4c0952ed6b49f6f34d,2011-12-07,git-svn-id: bcc190cf-cafb-0310-a4f2-bffc1f526a37
135,MDY6Q29tbWl0NDE2NDQ4Mjo2NzU2NWE1Mzc5ZjE5YzZjYTk0ZTJjNGYzYjhlMDE2ODRiMzJmZThm,Paul McMillan,Paul McMillan,"Remove comments referencing encryption. Django doesn't do encryption.


git-svn-id: http://code.djangoproject.com/svn/django/trunk@17012 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/67565a5379f19c6ca94e2c4f3b8e01684b32fe8f,2011-10-18,Remove comments referencing encryption. Django doesn't do encryption.
135,MDY6Q29tbWl0NDE2NDQ4Mjo2NzU2NWE1Mzc5ZjE5YzZjYTk0ZTJjNGYzYjhlMDE2ODRiMzJmZThm,Paul McMillan,Paul McMillan,"Remove comments referencing encryption. Django doesn't do encryption.


git-svn-id: http://code.djangoproject.com/svn/django/trunk@17012 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/67565a5379f19c6ca94e2c4f3b8e01684b32fe8f,2011-10-18,git-svn-id: bcc190cf-cafb-0310-a4f2-bffc1f526a37
136,MDY6Q29tbWl0NDE2NDQ4MjoxODU2ZTM5OGM1NGY2NWU5N2U2OWVlNzhjOWRhZTYxMDQ0YWI3MzE4,Alex Gaynor,Alex Gaynor,"Remove more relative imports (I will kill them all).

git-svn-id: http://code.djangoproject.com/svn/django/trunk@17006 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/1856e398c54f65e97e69ee78c9dae61044ab7318,2011-10-17,Remove more relative imports (I will kill them all).
136,MDY6Q29tbWl0NDE2NDQ4MjoxODU2ZTM5OGM1NGY2NWU5N2U2OWVlNzhjOWRhZTYxMDQ0YWI3MzE4,Alex Gaynor,Alex Gaynor,"Remove more relative imports (I will kill them all).

git-svn-id: http://code.djangoproject.com/svn/django/trunk@17006 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/1856e398c54f65e97e69ee78c9dae61044ab7318,2011-10-17,git-svn-id: bcc190cf-cafb-0310-a4f2-bffc1f526a37
137,MDY6Q29tbWl0NDE2NDQ4MjoxMzg2NDcwM2JjMWQ1ZGQ0ZGFjNjNjOTZjNmE0YjQyYTM5MmJjNTdm,Adrian Holovaty,Adrian Holovaty,"Removed a bunch more Python 2.4 workarounds now that we don't support that version. Refs #15702 -- thanks to jonash for the patch.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@15927 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/13864703bc1d5dd4dac63c96c6a4b42a392bc57f,2011-03-28,Removed a bunch more Python 2.4 workarounds now that we don't support that version. Refs #15702 -- thanks to jonash for the patch.
137,MDY6Q29tbWl0NDE2NDQ4MjoxMzg2NDcwM2JjMWQ1ZGQ0ZGFjNjNjOTZjNmE0YjQyYTM5MmJjNTdm,Adrian Holovaty,Adrian Holovaty,"Removed a bunch more Python 2.4 workarounds now that we don't support that version. Refs #15702 -- thanks to jonash for the patch.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@15927 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/13864703bc1d5dd4dac63c96c6a4b42a392bc57f,2011-03-28,git-svn-id: bcc190cf-cafb-0310-a4f2-bffc1f526a37
138,MDY6Q29tbWl0NDE2NDQ4Mjo3NGZmY2ExN2UyY2E2YTlmMDYxOTEzNzk3ZWZlZWJiYzU3ODY5MmM1,Russell Keith-Magee,Russell Keith-Magee,"Fixed #10573 -- Corrected autofocus problem in admin when the first widget displayed is a multiwidget. Thanks to rduffield for the report, and to Ramiro and Julien Phalip for the patch.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@15452 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/74ffca17e2ca6a9f061913797efeebbc578692c5,2011-02-08,"Fixed #10573 -- Corrected autofocus problem in admin when the first widget displayed is a multiwidget. Thanks to rduffield for the report, and to Ramiro and Julien Phalip for the patch."
138,MDY6Q29tbWl0NDE2NDQ4Mjo3NGZmY2ExN2UyY2E2YTlmMDYxOTEzNzk3ZWZlZWJiYzU3ODY5MmM1,Russell Keith-Magee,Russell Keith-Magee,"Fixed #10573 -- Corrected autofocus problem in admin when the first widget displayed is a multiwidget. Thanks to rduffield for the report, and to Ramiro and Julien Phalip for the patch.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@15452 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/74ffca17e2ca6a9f061913797efeebbc578692c5,2011-02-08,git-svn-id: bcc190cf-cafb-0310-a4f2-bffc1f526a37
139,MDY6Q29tbWl0NDE2NDQ4MjpkM2Y1ZjIxOWY1ZjQyYWMzNTA0ZWQ2MjZkY2I5MmY0ZWUyZGMzZDVm,Chris Beaven,Chris Beaven,"Fixes #10427 -- Abstract the value generation of a BoundField

git-svn-id: http://code.djangoproject.com/svn/django/trunk@14734 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/d3f5f219f5f42ac3504ed626dcb92f4ee2dc3d5f,2010-11-28,Fixes #10427 -- Abstract the value generation of a BoundField
139,MDY6Q29tbWl0NDE2NDQ4MjpkM2Y1ZjIxOWY1ZjQyYWMzNTA0ZWQ2MjZkY2I5MmY0ZWUyZGMzZDVm,Chris Beaven,Chris Beaven,"Fixes #10427 -- Abstract the value generation of a BoundField

git-svn-id: http://code.djangoproject.com/svn/django/trunk@14734 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/d3f5f219f5f42ac3504ed626dcb92f4ee2dc3d5f,2010-11-28,git-svn-id: bcc190cf-cafb-0310-a4f2-bffc1f526a37
140,MDY6Q29tbWl0NDE2NDQ4MjozOTJkOTkyZjgyOTVmOTY2MzIxNzllMDFlNzkwNDY1Y2M5YzhkM2Vj,Jannis Leidel,Jannis Leidel,"Fixed #7048 -- Added ClearableFileInput widget to clear file fields. Thanks for report and patch, jarrow and Carl Meyer.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@13968 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/392d992f8295f96632179e01e790465cc9c8d3ec,2010-10-01,"Fixed #7048 -- Added ClearableFileInput widget to clear file fields. Thanks for report and patch, jarrow and Carl Meyer."
140,MDY6Q29tbWl0NDE2NDQ4MjozOTJkOTkyZjgyOTVmOTY2MzIxNzllMDFlNzkwNDY1Y2M5YzhkM2Vj,Jannis Leidel,Jannis Leidel,"Fixed #7048 -- Added ClearableFileInput widget to clear file fields. Thanks for report and patch, jarrow and Carl Meyer.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@13968 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/392d992f8295f96632179e01e790465cc9c8d3ec,2010-10-01,git-svn-id: bcc190cf-cafb-0310-a4f2-bffc1f526a37
141,MDY6Q29tbWl0NDE2NDQ4MjoxZGYxMzc4ZjllNmU3MTU4OGY0NTYyNGM0ZGRmOWU1ZDM3Y2M4NzVh,Jannis Leidel,Jannis Leidel,"Fixed #13827 -- Cleaned up a few unnecessary function calls.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@13876 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/1df1378f9e6e71588f45624c4ddf9e5d37cc875a,2010-09-26,Fixed #13827 -- Cleaned up a few unnecessary function calls.
141,MDY6Q29tbWl0NDE2NDQ4MjoxZGYxMzc4ZjllNmU3MTU4OGY0NTYyNGM0ZGRmOWU1ZDM3Y2M4NzVh,Jannis Leidel,Jannis Leidel,"Fixed #13827 -- Cleaned up a few unnecessary function calls.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@13876 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/1df1378f9e6e71588f45624c4ddf9e5d37cc875a,2010-09-26,git-svn-id: bcc190cf-cafb-0310-a4f2-bffc1f526a37
142,MDY6Q29tbWl0NDE2NDQ4MjpiM2RjM2EwMTA2MDYyYmYyOGEyOGRjNDI2ODg1ZTcwMDJhMTZhNzYx,Russell Keith-Magee,Russell Keith-Magee,"Fixed #13679, #13231, #7287 -- Ensured that models that have ForeignKeys/ManyToManyField can use a a callable default that returns a model instance/queryset. #13679 was a regression in behavior; the other two tickets are pleasant side effects. Thanks to 3point2 for the report.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@13577 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/b3dc3a0106062bf28a28dc426885e7002a16a761,2010-08-14,"Fixed #13679, #13231, #7287 -- Ensured that models that have ForeignKeys/ManyToManyField can use a a callable default that returns a model instance/queryset. #13679 was a regression in behavior; the other two tickets are pleasant side effects. Thanks to 3point2 for the report."
142,MDY6Q29tbWl0NDE2NDQ4MjpiM2RjM2EwMTA2MDYyYmYyOGEyOGRjNDI2ODg1ZTcwMDJhMTZhNzYx,Russell Keith-Magee,Russell Keith-Magee,"Fixed #13679, #13231, #7287 -- Ensured that models that have ForeignKeys/ManyToManyField can use a a callable default that returns a model instance/queryset. #13679 was a regression in behavior; the other two tickets are pleasant side effects. Thanks to 3point2 for the report.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@13577 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/b3dc3a0106062bf28a28dc426885e7002a16a761,2010-08-14,git-svn-id: bcc190cf-cafb-0310-a4f2-bffc1f526a37
143,MDY6Q29tbWl0NDE2NDQ4MjoxMDkwNmZhNzVkYTljYWNiMTEwZTRlNDE0ZmE3YzdjYTkzYzE4OGUw,Luke Plant,Luke Plant,"Fixed #8426 - 'helptext' CSS class - hopefully for real this time.

This file was missing from [13519]

Thanks to mattmcc for the catch.



git-svn-id: http://code.djangoproject.com/svn/django/trunk@13522 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/10906fa75da9cacb110e4e414fa7c7ca93c188e0,2010-08-07,Fixed #8426 - 'helptext' CSS class - hopefully for real this time.
143,MDY6Q29tbWl0NDE2NDQ4MjoxMDkwNmZhNzVkYTljYWNiMTEwZTRlNDE0ZmE3YzdjYTkzYzE4OGUw,Luke Plant,Luke Plant,"Fixed #8426 - 'helptext' CSS class - hopefully for real this time.

This file was missing from [13519]

Thanks to mattmcc for the catch.



git-svn-id: http://code.djangoproject.com/svn/django/trunk@13522 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/10906fa75da9cacb110e4e414fa7c7ca93c188e0,2010-08-07,"This file was missing from [13519]
Thanks to mattmcc for the catch"
143,MDY6Q29tbWl0NDE2NDQ4MjoxMDkwNmZhNzVkYTljYWNiMTEwZTRlNDE0ZmE3YzdjYTkzYzE4OGUw,Luke Plant,Luke Plant,"Fixed #8426 - 'helptext' CSS class - hopefully for real this time.

This file was missing from [13519]

Thanks to mattmcc for the catch.



git-svn-id: http://code.djangoproject.com/svn/django/trunk@13522 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/10906fa75da9cacb110e4e414fa7c7ca93c188e0,2010-08-07,git-svn-id: bcc190cf-cafb-0310-a4f2-bffc1f526a37
144,MDY6Q29tbWl0NDE2NDQ4MjpjNGI2ZWRmM2I4YjY0N2U3ZWY0M2YxYmE0OWEzMTBmYjkzNDY4OTE5,Russell Keith-Magee,Russell Keith-Magee,"Fixed #12746 -- Updated sorting calls to use 'key' instead of 'cmp'. This will be slightly faster in certain circumstances, but more importantly, is a required step for migration to Python 3. Thanks to Martin van Loewis for the patch.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@13509 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/c4b6edf3b8b647e7ef43f1ba49a310fb93468919,2010-08-06,"Fixed #12746 -- Updated sorting calls to use 'key' instead of 'cmp'. This will be slightly faster in certain circumstances, but more importantly, is a required step for migration to Python 3. Thanks to Martin van Loewis for the patch."
144,MDY6Q29tbWl0NDE2NDQ4MjpjNGI2ZWRmM2I4YjY0N2U3ZWY0M2YxYmE0OWEzMTBmYjkzNDY4OTE5,Russell Keith-Magee,Russell Keith-Magee,"Fixed #12746 -- Updated sorting calls to use 'key' instead of 'cmp'. This will be slightly faster in certain circumstances, but more importantly, is a required step for migration to Python 3. Thanks to Martin van Loewis for the patch.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@13509 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/c4b6edf3b8b647e7ef43f1ba49a310fb93468919,2010-08-06,git-svn-id: bcc190cf-cafb-0310-a4f2-bffc1f526a37
145,MDY6Q29tbWl0NDE2NDQ4MjpiMDU3YThiMjQ3ZDE0MzI4ZjA1OGI4YmM4OWRhMDUxOTUxNmNlZDgy,Jannis Leidel,Jannis Leidel,"Fixed #13560 -- Fixed localization of widgets.

Particularly this fixes the SplitDateTimeField and the AdminDateWidget by localizating the widget's value in its render method instead of the form field. Thanks to David Danier for the report and Russell for help with the patch.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@13296 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/b057a8b247d14328f058b8bc89da0519516ced82,2010-05-21,Fixed #13560 -- Fixed localization of widgets.
145,MDY6Q29tbWl0NDE2NDQ4MjpiMDU3YThiMjQ3ZDE0MzI4ZjA1OGI4YmM4OWRhMDUxOTUxNmNlZDgy,Jannis Leidel,Jannis Leidel,"Fixed #13560 -- Fixed localization of widgets.

Particularly this fixes the SplitDateTimeField and the AdminDateWidget by localizating the widget's value in its render method instead of the form field. Thanks to David Danier for the report and Russell for help with the patch.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@13296 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/b057a8b247d14328f058b8bc89da0519516ced82,2010-05-21,Particularly this fixes the SplitDateTimeField and the AdminDateWidget by localizating the widget's value in its render method instead of the form field
145,MDY6Q29tbWl0NDE2NDQ4MjpiMDU3YThiMjQ3ZDE0MzI4ZjA1OGI4YmM4OWRhMDUxOTUxNmNlZDgy,Jannis Leidel,Jannis Leidel,"Fixed #13560 -- Fixed localization of widgets.

Particularly this fixes the SplitDateTimeField and the AdminDateWidget by localizating the widget's value in its render method instead of the form field. Thanks to David Danier for the report and Russell for help with the patch.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@13296 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/b057a8b247d14328f058b8bc89da0519516ced82,2010-05-21,Thanks to David Danier for the report and Russell for help with the patch
145,MDY6Q29tbWl0NDE2NDQ4MjpiMDU3YThiMjQ3ZDE0MzI4ZjA1OGI4YmM4OWRhMDUxOTUxNmNlZDgy,Jannis Leidel,Jannis Leidel,"Fixed #13560 -- Fixed localization of widgets.

Particularly this fixes the SplitDateTimeField and the AdminDateWidget by localizating the widget's value in its render method instead of the form field. Thanks to David Danier for the report and Russell for help with the patch.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@13296 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/b057a8b247d14328f058b8bc89da0519516ced82,2010-05-21,git-svn-id: bcc190cf-cafb-0310-a4f2-bffc1f526a37
146,MDY6Q29tbWl0NDE2NDQ4MjpjYTRjNmY2NWVhODExMDljZjZmYmRiYTc0ZGE3ZjUwMjdlYjBjNGRi,Jannis Leidel,Jannis Leidel,"Fixed #13032  - Added localize parameter to form fields to be able to selectively enable localization.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@12867 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/ca4c6f65ea81109cf6fbdba74da7f5027eb0c4db,2010-03-27,Fixed #13032  - Added localize parameter to form fields to be able to selectively enable localization.
146,MDY6Q29tbWl0NDE2NDQ4MjpjYTRjNmY2NWVhODExMDljZjZmYmRiYTc0ZGE3ZjUwMjdlYjBjNGRi,Jannis Leidel,Jannis Leidel,"Fixed #13032  - Added localize parameter to form fields to be able to selectively enable localization.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@12867 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/ca4c6f65ea81109cf6fbdba74da7f5027eb0c4db,2010-03-27,git-svn-id: bcc190cf-cafb-0310-a4f2-bffc1f526a37
147,MDY6Q29tbWl0NDE2NDQ4MjpjYzZlOWIyMjg2NGEwZGQ3MmJjYzc3OGFiM2Y2NzM4NTNlZTQ5ODdk,Karen Tracey,Karen Tracey,"Fixed #12434: Made pretty_name handle empty string and None as input. Thanks ales_zoulek and gabrielhurley.


git-svn-id: http://code.djangoproject.com/svn/django/trunk@12794 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/cc6e9b22864a0dd72bcc778ab3f673853ee4987d,2010-03-16,Fixed #12434: Made pretty_name handle empty string and None as input. Thanks ales_zoulek and gabrielhurley.
147,MDY6Q29tbWl0NDE2NDQ4MjpjYzZlOWIyMjg2NGEwZGQ3MmJjYzc3OGFiM2Y2NzM4NTNlZTQ5ODdk,Karen Tracey,Karen Tracey,"Fixed #12434: Made pretty_name handle empty string and None as input. Thanks ales_zoulek and gabrielhurley.


git-svn-id: http://code.djangoproject.com/svn/django/trunk@12794 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/cc6e9b22864a0dd72bcc778ab3f673853ee4987d,2010-03-16,git-svn-id: bcc190cf-cafb-0310-a4f2-bffc1f526a37
148,MDY6Q29tbWl0NDE2NDQ4MjpiODhmOTY5Nzg5YTVkNjljNzcwYzI1ZTFhZjlhMmY0MjkyMTg0YTZm,Joseph Kocherhans,Joseph Kocherhans,"Fixed #12960. The return value of ModelForm.clean() is now applied to the model. Thanks for the report, krejcik.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@12690 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/b88f969789a5d69c770c25e1af9a2f4292184a6f,2010-03-06,"Fixed #12960. The return value of ModelForm.clean() is now applied to the model. Thanks for the report, krejcik."
148,MDY6Q29tbWl0NDE2NDQ4MjpiODhmOTY5Nzg5YTVkNjljNzcwYzI1ZTFhZjlhMmY0MjkyMTg0YTZm,Joseph Kocherhans,Joseph Kocherhans,"Fixed #12960. The return value of ModelForm.clean() is now applied to the model. Thanks for the report, krejcik.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@12690 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/b88f969789a5d69c770c25e1af9a2f4292184a6f,2010-03-06,git-svn-id: bcc190cf-cafb-0310-a4f2-bffc1f526a37
149,MDY6Q29tbWl0NDE2NDQ4Mjo0MDhkNDMxMDI5MWNkMTI4N2YzZGJjMDVhYWViNWQyMDVlYmE4NzUx,Joseph Kocherhans,Joseph Kocherhans,"Fixed #12596. Calling super from a ModelForm's clean method is once again optional. Failing to call super only skips unique validation as documented. Thanks for the initial patch and tests, carljm.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@12269 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/408d4310291cd1287f3dbc05aaeb5d205eba8751,2010-01-21,"Fixed #12596. Calling super from a ModelForm's clean method is once again optional. Failing to call super only skips unique validation as documented. Thanks for the initial patch and tests, carljm."
149,MDY6Q29tbWl0NDE2NDQ4Mjo0MDhkNDMxMDI5MWNkMTI4N2YzZGJjMDVhYWViNWQyMDVlYmE4NzUx,Joseph Kocherhans,Joseph Kocherhans,"Fixed #12596. Calling super from a ModelForm's clean method is once again optional. Failing to call super only skips unique validation as documented. Thanks for the initial patch and tests, carljm.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@12269 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/408d4310291cd1287f3dbc05aaeb5d205eba8751,2010-01-21,git-svn-id: bcc190cf-cafb-0310-a4f2-bffc1f526a37
150,MDY6Q29tbWl0NDE2NDQ4Mjo1ZTgzYjc5ZDI2MDU5OGZjZGNjMjAxNGY5OWU2NjY5YzViMmE0NGY3,Jannis Leidel,Jannis Leidel,"Fixed #12466 - Set HTML class attributes for each field separately. Thanks for the patch, Bernd Schlapsi.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@12153 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/5e83b79d260598fcdcc2014f99e6669c5b2a44f7,2010-01-09,"Fixed #12466 - Set HTML class attributes for each field separately. Thanks for the patch, Bernd Schlapsi."
150,MDY6Q29tbWl0NDE2NDQ4Mjo1ZTgzYjc5ZDI2MDU5OGZjZGNjMjAxNGY5OWU2NjY5YzViMmE0NGY3,Jannis Leidel,Jannis Leidel,"Fixed #12466 - Set HTML class attributes for each field separately. Thanks for the patch, Bernd Schlapsi.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@12153 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/5e83b79d260598fcdcc2014f99e6669c5b2a44f7,2010-01-09,git-svn-id: bcc190cf-cafb-0310-a4f2-bffc1f526a37
151,MDY6Q29tbWl0NDE2NDQ4Mjo0NzE1OTZmYzFhZmNiOWM2MjU4ZDMxN2M2MTllYWY1ZmQzOTRlNzk3,Joseph Kocherhans,Joseph Kocherhans,"Merged soc2009/model-validation to trunk. Thanks, Honza!

git-svn-id: http://code.djangoproject.com/svn/django/trunk@12098 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/471596fc1afcb9c6258d317c619eaf5fd394e797,2010-01-05,"Merged soc2009/model-validation to trunk. Thanks, Honza!"
151,MDY6Q29tbWl0NDE2NDQ4Mjo0NzE1OTZmYzFhZmNiOWM2MjU4ZDMxN2M2MTllYWY1ZmQzOTRlNzk3,Joseph Kocherhans,Joseph Kocherhans,"Merged soc2009/model-validation to trunk. Thanks, Honza!

git-svn-id: http://code.djangoproject.com/svn/django/trunk@12098 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/471596fc1afcb9c6258d317c619eaf5fd394e797,2010-01-05,git-svn-id: bcc190cf-cafb-0310-a4f2-bffc1f526a37
